id,university, major, degree, decision, status, year, gpafin, grev, grem, grew, new_gre
10143,Ohio State,CS,PhD,Rejected,I,2015,3.51,153,167,3.5,TRUE
10144,Oregon State,CS,PhD,Rejected,I,2015,3.51,153,157,3.5,TRUE
10145,VirginiaTech,CS,PhD,Rejected,I,2015,3.51,153,167,3.5,TRUE
10146,CU Boulder,CS,PhD,Rejected,A,2015,3.44,159,156,3,TRUE
10147,University Of Houston,CS,PhD,Accepted,I,2015,3.47,145,161,3,TRUE
10148,UC Riverside,CS,PhD,Accepted,A,2015,3.44,159,156,3,TRUE
10149,UC Davis,CS,PhD,Accepted,A,2015,3.44,159,156,3,TRUE
10150,UC Irvine,CS,PhD,Rejected,A,2015,3.44,159,156,3.5,TRUE
10151,Northeastern University,CS,PhD,Rejected,I,2015,3,150,167,3,TRUE
10153,"University Of Minnesota, Twin Citites",CS,Masters,Accepted,I,2015,3.67,154,164,3,TRUE
10155,UC Irvine,CS,PhD,Rejected,I,2015,3.8,157,170,4,TRUE
10158,NorthEastern,CS,PhD,Rejected,I,2015,2.7,153,160,3,TRUE
10162,Rutgers,CS,Masters,Rejected,A,2015,3.5,151,161,4,TRUE
10167,Northeastern University,CS,PhD,Rejected,I,2015,1.93,160,163,3,TRUE
10170,Rutgers,CS,Masters,Rejected,I,2015,3.4,150,163,2.5,TRUE
10172,"University Of California, Irvine (UCI)",CS,PhD,Rejected,I,2015,3.65,159,165,3.5,TRUE
10176,SUNY Buffalo (UB),CS,Masters,Rejected,I,2015,7.74,150,162,3.5,TRUE
10178,UC Davis,CS,Masters,Rejected,I,2015,3.4,157,168,3,TRUE
10179,University Of Pennsylvania (UPenn),Other,Masters,Rejected,A,2015,3.73,156,158,5.5,TRUE
10187,NYU Poly,CS,Masters,Accepted,A,2015,3.15,156,158,4,TRUE
10190,UCI,CS,Masters,Rejected,I,2015,3.4,155,162,3.5,TRUE
10193,Imperial,CS,PhD,Rejected,I,2015,3.75,164,170,4.5,TRUE
10196,UC Irvine,CS,Masters,Rejected,I,2015,7.49,159,163,3,TRUE
10197,University Of Colorado Colorado Springs,CS,Masters,Rejected,I,2015,2.95,151,157,2.5,TRUE
10201,UC Irvine,CS,Masters,Rejected,I,2015,3.7,151,168,3.5,TRUE
10205,"University Of California, Irvine",CS,PhD,Rejected,I,2015,3.68,153,162,4,TRUE
10206,"University Of California, Riverside",CS,PhD,Accepted,A,2015,3.56,158,165,4,TRUE
10208,University Of Alberta,CS,Masters,Rejected,I,2015,3,150,167,3,TRUE
10212,"University Of California,Irvine",CS,Masters,Rejected,I,2015,3.83,142,161,3,TRUE
10213,Florida State University,CS,Masters,Accepted,I,2015,3.83,142,161,3,TRUE
10214,"University Of Illinois, Chicago",CS,Masters,Accepted,I,2015,3.83,142,161,3,TRUE
10215,Arizona State University,CS,Masters,Rejected,I,2015,3.83,142,161,3,TRUE
10216,New York Polytechnic,CS,Masters,Rejected,I,2015,3.83,142,161,3,TRUE
10217,University Of Georgia-Athens,CS,Masters,Accepted,I,2015,3.87,142,161,3,TRUE
10218,UC Davis,CS,Masters,Accepted,I,2015,3.4,158,163,4,TRUE
10221,"University Of Minnesota, Twin-Cities",CS,Masters,Accepted,I,2015,3.6,161,170,4,TRUE
10222,"University Of Minnesota, Twin Cities (UMN)",CS,Masters,Accepted,U,2015,3.94,144,168,3,TRUE
10223,Technical University Of Munich,CS,Masters,Accepted,I,2015,3.2,150,160,3.5,TRUE
10224,USC,CS,PhD,Rejected,I,2015,3.55,160,167,3.5,TRUE
10226,"Northeastern University, Seattle",CS,Masters,Accepted,I,2015,3,158,161,3.5,TRUE
10227,McGill University,CS,Masters,Accepted,I,2015,3.68,153,162,4,TRUE
10231,UC Irvine,CS,Masters,Rejected,I,2015,3.5,144,145,3,TRUE
10238,Suny Baffalo,CS,Masters,Rejected,I,2015,3,150,163,3,TRUE
10242,Georgia State University,CS,PhD,Rejected,I,2015,3.28,148,157,3.5,TRUE
10244,George Mason University,CS,PhD,Rejected,I,2015,3.28,148,157,3.5,TRUE
10245,North Dakota State University,CS,PhD,Accepted,I,2015,3.28,147,158,3,TRUE
10246,Washington State University,CS,PhD,Accepted,I,2015,3.28,148,157,3.5,TRUE
10247,Suny Buffalo,CS,PhD,Accepted,I,2015,3,160,162,3.5,TRUE
10249,University Of Florida,CS,Masters,Accepted,I,2015,3.15,157,165,4.5,TRUE
10254,North Dakota State University,CS,PhD,Rejected,I,2015,3.52,147,167,3,TRUE
10260,New York University Graduate School Of Arts And Science,CS,Masters,Accepted,I,2015,3.4,150,167,4,TRUE
10265,UCI,CS,Masters,Rejected,I,2015,3.6,158,163,4,TRUE
10267,"University Of Nevada, Reno",CS,PhD,Accepted,I,2015,2.96,152,167,3.5,TRUE
10268,Oklahoma State University,CS,PhD,Accepted,I,2015,2.96,152,167,3.5,TRUE
10269,University Of North Texas,CS,PhD,Accepted,I,2015,2.96,152,167,3.5,TRUE
10270,Utah State University,CS,PhD,Accepted,I,2015,2.96,152,167,3.5,TRUE
10271,Ohio University,CS,PhD,Accepted,I,2015,2.96,152,167,3.5,TRUE
10272,George Mason University,CS,PhD,Rejected,I,2015,2.96,152,167,3.5,TRUE
10273,University Of South Florida,CS,PhD,Rejected,I,2015,2.96,152,167,3.5,TRUE
10274,Colorado State University,CS,PhD,Rejected,I,2015,2.96,152,167,3.5,TRUE
10275,University Of Manitoba,CS,PhD,Rejected,I,2015,2.96,152,167,3.5,TRUE
10276,Arizona State University,CS,Masters,Rejected,I,2015,3.45,150,166,3.5,TRUE
10297,Columbia University,CS,Masters,Accepted,I,2015,3.6,154,170,3.5,TRUE
10300,Columbia University,CS,Masters,Accepted,I,2015,3.6,158,163,4,TRUE
10301,University Of California Irvine,CS,Masters,Rejected,I,2015,3.8,154,164,3.5,TRUE
10302,Columbia University,CS,Masters,Accepted,I,2015,3.8,155,170,3.5,TRUE
10304,Northeastern University Boston,CS,Masters,Accepted,I,2015,3.3,154,156,4,TRUE
10305,Indiana University Bloomington,CS,Masters,Accepted,I,2015,3.3,154,156,4,TRUE
10308,"University Of Michigan, Ann Arbor",CS,Masters,Accepted,A,2015,3.69,167,164,5,TRUE
10311,Michigan Ann Arbor,CS,Masters,Rejected,A,2015,3.83,161,160,5,TRUE
10313,Arizona State University,CS,PhD,Accepted,I,2015,3.4,158,163,4,TRUE
10314,University Of Southern California (USC),CS,Masters,Accepted,A,2015,3.32,162,153,4,TRUE
10316,University Of Florida,CS,Masters,Rejected,I,2015,3.7,154,163,3.5,TRUE
10318,Brown University,CS,Masters,Accepted,I,2015,3.4,155,165,4,TRUE
10325,UC Irvine,CS,Masters,Rejected,I,2015,3.94,151,161,4,TRUE
10326,Penn State University,CS,PhD,Rejected,U,2015,3.91,163,160,5,TRUE
10328,University Of Alberta,CS,Masters,Rejected,A,2015,3.93,160,165,3.5,TRUE
10336,Cornell University,CS,Masters,Rejected,I,2015,3.25,156,169,3.5,TRUE
10337,University Of Rochester,CS,PhD,Rejected,I,2015,3.14,145,165,3,TRUE
10339,Texas A & M University (TAMU),CS,Masters,Rejected,I,2015,8.44,162,164,4,TRUE
10341,TAMU,CS,Masters,Rejected,I,2015,3.7,151,162,4,TRUE
10342,TAMU College Station,CS,Masters,Rejected,I,2015,3.48,158,168,4,TRUE
10343,UC Irvine,CS,Masters,Rejected,I,2015,3.48,158,168,4,TRUE
10346,Texas A&M; College Station,CS,Masters,Rejected,I,2015,3.5,155,165,4,TRUE
10350,Texas A & M College Station,CS,Masters,Rejected,I,2015,3.45,150,166,3.5,TRUE
10351,University Of Alberta,CS,Masters,Rejected,I,2015,3.52,147,167,3,TRUE
10356,University Of Florida (UFL),CS,Masters,Rejected,I,2015,7.74,150,162,3.5,TRUE
10364,University Of Florida (UFL),CS,Masters,Rejected,I,2015,3.2,153,161,3.5,TRUE
10366,University Of Florida,CS,Masters,Rejected,I,2015,3.7,151,162,4,TRUE
10370,UC Irvine,CS,Masters,Rejected,I,2015,3.77,155,167,4,TRUE
10372,Johns Hopkins,CS,PhD,Rejected,I,2015,3.6,144,170,3,TRUE
10374,Purdue,CS,Masters,Accepted,A,2015,3.5,145,160,4,TRUE
10375,University Of Michigan - Ann Arbor (UMich),CS,Masters,Rejected,I,2015,3.5,150,170,3,TRUE
10381,Johns Hopkins,CS,PhD,Rejected,U,2015,4,159,161,4,TRUE
10383,University Of California-Los Angeles (UCLA),CS,PhD,Accepted,A,2015,3.76,169,164,6,TRUE
10387,Purdue University,CS,Masters,Rejected,I,2015,3.74,154,167,3.5,TRUE
10394,Johns Hopkins University,CS,PhD,Rejected,I,2015,3.68,153,162,,TRUE
10395,University Of Waterloo,CS,Masters,Rejected,I,2015,3.8,155,166,4,TRUE
10398,University Of California San Diego UCSD,CS,Masters,Rejected,I,2015,3.74,161,163,,TRUE
10399,"University Of California, San Diego",CS,Masters,Rejected,A,2015,3.3,161,158,4.5,TRUE
10401,University Of British Columbia (UBC),CS,Masters,Rejected,I,2015,3.9,151,170,4,TRUE
10403,"University Of California, San Diego (UCSD)",CS,PhD,Rejected,I,2015,3.96,154,170,4,TRUE
10404,"University Of California, San Diego (UCSD)",CS,Masters,Rejected,I,2015,3.5,150,170,3,TRUE
10405,"University Of California, San Diego (UCSD)",CS,Masters,Rejected,I,2015,3.5,150,170,3,TRUE
10406,University Of California San Diego (UCSD),CS,PhD,Rejected,I,2015,3.65,159,165,3.5,TRUE
10410,University Of British Columbia,CS,Masters,Rejected,I,2015,3.5,154,163,3.5,TRUE
10411,University Of British Columbia,CS,PhD,Rejected,I,2015,3.75,164,170,4.5,TRUE
10412,University Of Michigan,CS,Masters,Accepted,U,2015,3.96,147,170,3.5,TRUE
10413,University Of California Riverside,CS,Masters,Accepted,A,2015,3.8,160,155,5,TRUE
10416,Pennstate University Park,CS,Masters,Accepted,A,2015,3.79,152,155,3,TRUE
10419,"University Of Florida, Gainesville",CS,Masters,Accepted,I,2015,3.45,153,168,3,TRUE
10424,Purdue University,CS,Masters,Rejected,I,2015,3.8,154,164,3.5,TRUE
10426,University Of Florida,CS,Masters,Rejected,I,2015,3.5,170,151,4,TRUE
10428,Johns Hopkins University,CS,Masters,Rejected,I,2015,3.76,160,169,5,TRUE
10429,USC,CS,Masters,Accepted,I,2015,3.7,150,160,3,TRUE
10431,USC,CS,Masters,Accepted,I,2015,9.44,156,165,3.5,TRUE
10437,Waterloo,CS,PhD,Rejected,U,2015,3.75,164,170,4.5,TRUE
10440,University Of Pennsylvania,CS,Masters,Rejected,A,2015,3.81,158,163,4,TRUE
10447,University Of Massachusetts Amherst,CS,Masters,Rejected,I,2015,3.35,160,170,4.5,TRUE
10451,UMass Amherst,CS,Masters,Accepted,I,2015,3.44,162,163,4.5,TRUE
10452,University Of Massachusetts Amherst,CS,Masters,Rejected,I,2015,3,156,170,3,TRUE
10456,University Of Massachusetts Amherst,CS,Masters,Rejected,I,2015,3.5,158,163,4,TRUE
10459,University Of Southern California (USC),CS,Masters,Accepted,U,2015,3.83,156,164,2.5,TRUE
10463,University Of Victoria,CS,Masters,Rejected,I,2015,3.5,147,157,,TRUE
10464,University Of Ottawa,CS,Masters,Rejected,I,2015,3.5,147,157,,TRUE
10466,Binghamton University - SUNY,CS,Masters,Accepted,I,2015,3.7,146,162,2.5,TRUE
10469,University Of California Santa Barbara(UCSB),CS,PhD,Rejected,I,2015,3.3,154,168,4,TRUE
10471,SUNY Buffalo,CS,Masters,Accepted,I,2015,3,156,156,4,TRUE
10476,The University Of New Mexico (UNM),CS,PhD,Accepted,I,2015,3.5,160,149,3,TRUE
10477,Vanderbilt University,CS,PhD,Rejected,A,2015,3.7,166,169,5,TRUE
10478,Vanderbilt University,CS,Masters,Rejected,I,2015,3.14,145,165,3,TRUE
10479,UMass Amherst,CS,Masters,Accepted,I,2015,3.5,170,152,3,TRUE
10487,JHU,CS,Masters,Accepted,U,2015,3.47,154,170,3.5,TRUE
10488,UCLA,CS,Masters,Rejected,A,2015,3.1,164,167,,TRUE
10490,SUNY Buffalo,CS,Masters,Accepted,I,2015,3.7,151,162,4,TRUE
10503,UCLA,CS,Masters,Rejected,I,2015,3.8,156,168,4,TRUE
10505,"University Of California, Los Angeles",CS,Masters,Rejected,I,2015,3.85,152,169,3,TRUE
10508,Columbia University,CS,PhD,Rejected,I,2015,3.8,162,158,3.5,TRUE
10511,UCLA,CS,PhD,Rejected,I,2015,3.68,141,170,3.5,TRUE
10514,UCLA,CS,Masters,Rejected,I,2015,3.42,159,159,4,TRUE
10518,UCLA,CS,Masters,Rejected,I,2015,3.65,161,170,5,TRUE
10519,UCLA,CS,Masters,Rejected,I,2015,3.9,168,152,4,TRUE
10520,UCLA,CS,Masters,Rejected,I,2015,8.23,148,170,3.5,TRUE
10525,UCLA,CS,Masters,Rejected,I,2015,9.44,156,165,3,TRUE
10531,Columbia University,CS,Masters,Accepted,I,2015,3.56,152,169,4,TRUE
10532,Columbia University,CS,Masters,Accepted,I,2015,3.51,162,168,4,TRUE
10533,Columbia University,CS,Masters,Accepted,I,2015,3.9,152,168,4,TRUE
10534,SUNY Stony Brook,CS,PhD,Rejected,I,2015,3.68,153,162,4,TRUE
10535,UT Austin,CS,Masters,Rejected,U,2015,3.79,152,167,3,TRUE
10539,Columbia University,CS,PhD,Rejected,A,2015,3.8,159,161,4.5,TRUE
10541,Tufts University,CS,PhD,Rejected,I,2015,3.3,141,160,3,TRUE
10543,University Of Massachusetts Dartmouth,CS,Masters,Accepted,I,2015,3.4,146,144,3,TRUE
10545,Columbia,CS,PhD,Rejected,I,2015,3.42,161,167,3.5,TRUE
10546,Columbia University,CS,PhD,Rejected,U,2015,3.92,159,166,4.5,TRUE
10550,Florida State University,CS,PhD,Accepted,I,2015,3.7,146,162,2.5,TRUE
10552,UCLA,CS,PhD,Rejected,A,2015,3.8,160,168,4.5,TRUE
10553,University Of Utah,CS,PhD,Rejected,I,2015,3.14,145,165,3,TRUE
10561,University Of Utah,CS,Masters,Rejected,I,2015,3.7,154,163,3.5,TRUE
10564,University Of Alabama In Huntsville,CS,Masters,Accepted,I,2015,3,151,157,2.5,TRUE
10565,University Of Utah,CS,Masters,Rejected,I,2015,3.3,147,168,3,TRUE
10572,Utah Salt Lake City,CS,Masters,Rejected,I,2015,3.94,151,161,4,TRUE
10574,Columbia University,CS,Masters,Accepted,I,2015,3.97,164,169,4.5,TRUE
10576,University Of Chicago,CS,Masters,Accepted,A,2015,3.3,164,166,5.5,TRUE
10578,University Of Texas Austin,CS,Masters,Rejected,I,2015,3.6,161,170,4,TRUE
10579,SUNY  Stony Brook,CS,Masters,Rejected,I,2015,3.48,158,168,4,TRUE
10584,University Of California Los Angeles UCLA,CS,Masters,Rejected,I,2015,3.8,162,168,4.5,TRUE
10585,"University Of Texas, Austin",CS,Masters,Rejected,I,2015,3.8,162,168,4.5,TRUE
10590,University Of Wisconsin - Madison,CS,Masters,Accepted,A,2015,3.6,159,159,4,TRUE
10593,UCLA,CS,Masters,Rejected,I,2015,3.74,154,167,3.5,TRUE
10596,Stony Brook,CS,Masters,Rejected,I,2015,3.24,155,165,3.5,TRUE
10611,Colorado State University,CS,PhD,Rejected,I,2015,2.6,163,145,3,TRUE
10612,UT Austin,CS,Masters,Rejected,I,2015,3.86,152,165,4,TRUE
10613,UT Austin,CS,Masters,Rejected,I,2015,3.48,158,168,4,TRUE
10618,Purdue University,CS,Masters,Accepted,I,2015,3.3,154,166,3,TRUE
10619,UT Austin,CS,Masters,Rejected,I,2015,3.3,154,166,3,TRUE
10621,Rutgers,CS,Masters,Accepted,I,2015,3.13,160,169,4,TRUE
10623,"University If Texas, Austin",CS,Masters,Rejected,I,2015,3.7,150,169,4,TRUE
10625,University Of Texas At Austin,CS,Masters,Rejected,I,2015,3.68,153,162,4,TRUE
10629,"University Of Texas, Austin",CS,Masters,Rejected,U,2015,3.94,144,168,3,TRUE
10631,UT Austin,CS,Masters,Rejected,I,2015,3.95,163,163,4,TRUE
10635,Ohio State University,CS,PhD,Rejected,A,2015,3.85,158,159,5,TRUE
10636,UT Austin,CS,Masters,Rejected,I,2015,3.23,156,163,4,TRUE
10638,University Of Texas At Austin,CS,Masters,Rejected,A,2015,3.83,161,160,5,TRUE
10639,UT Austin,CS,Masters,Rejected,I,2015,3.8,148,170,3,TRUE
10641,University Of Texas - Austin,CS,Masters,Rejected,A,2015,3.8,162,170,5,TRUE
10642,UT Austin,CS,Masters,Rejected,I,2015,3.9,152,166,,TRUE
10643,Cornell University,CS,Masters,Rejected,I,2015,4,162,165,5,TRUE
10645,University Of Texas - Austin,CS,Masters,Rejected,A,2015,3.8,170,162,5,TRUE
10646,Cornell University,CS,Masters,Rejected,I,2015,8.23,148,170,3.5,TRUE
10648,University Of Calgary,CS,Masters,Rejected,I,2015,3.87,157,168,4,TRUE
10654,SUNY Stony Brook,CS,Masters,Accepted,I,2015,3.5,150,166,3.5,TRUE
10655,SUNY Stony Brook,CS,Masters,Accepted,I,2015,3.45,150,166,3.5,TRUE
10661,Columbia University,CS,Masters,Accepted,U,2015,3.75,157,167,4.5,TRUE
10662,Stony Brook,CS,Masters,Rejected,I,2015,3.8,152,164,3.5,TRUE
10663,SUNY Stony Brook,CS,Masters,Rejected,I,2015,9.99,160,167,4,TRUE
10667,University Of Calgary,CS,Masters,Rejected,I,2015,3.9,151,170,4,TRUE
10668,University Of Southern California,CS,Masters,Accepted,A,2015,3.64,145,157,3.5,TRUE
10669,UCLA,CS,PhD,Accepted,I,2015,3.82,149,163,3,TRUE
10670,NYU,CS,Masters,Accepted,A,2015,3.5,145,160,4,TRUE
10673,University Of Michigan Ann Arbor,CS,Masters,Accepted,A,2015,3.2,157,160,,TRUE
10675,SUNY At Stony Brook,CS,Masters,Accepted,I,2015,3,159,170,3,TRUE
10677,UTD,CS,Masters,Accepted,I,2015,3.94,151,161,4,TRUE
10686,Georgia Tech (Ga Tech),CS,Masters,Rejected,I,2015,3,158,163,3,TRUE
10687,"University Of California, San Diego (UCSD)",CS,Masters,Rejected,I,2015,3,158,163,3,TRUE
10688,Arizona State University (asu),CS,Masters,Accepted,I,2015,3,158,163,3,TRUE
10689,Stanford University,CS,Masters,Rejected,I,2015,3,158,163,3,TRUE
10690,UC Berkeley,CS,Masters,Rejected,I,2015,3,158,163,3,TRUE
10691,UT Austin,CS,Masters,Accepted,I,2015,3.67,163,170,4.5,TRUE
10698,Columbia University,CS,Masters,Accepted,A,2015,3.55,155,153,4,TRUE
10699,UT  Austin,CS,Masters,Accepted,I,2015,3.8,166,159,4,TRUE
10701,NYU,CS,Masters,Accepted,U,2015,3.83,153,166,3,TRUE
10702,NYU,CS,Masters,Rejected,U,2015,3.83,153,166,3,TRUE
10705,UCLA,CS,Masters,Rejected,I,2015,3.77,155,167,4,TRUE
10707,The University Of Utah,CS,PhD,Rejected,I,2015,3.56,147,166,4,TRUE
10708,Johns Hopkins University (JHU),CS,PhD,Rejected,I,2015,3.56,147,166,4,TRUE
10709,"University Of California, San Diego (UCSD)",CS,PhD,Rejected,I,2015,3.56,147,166,4,TRUE
10712,UCSD,CS,PhD,Rejected,I,2015,3.58,152,170,3,TRUE
10713,New York University,CS,Masters,Rejected,I,2015,2.81,157,168,4,TRUE
10715,Stony Brook University,CS,Masters,Accepted,I,2015,3.72,156,166,4,TRUE
10717,New York University (NYU),CS,PhD,Rejected,I,2015,4,167,163,,TRUE
10718,Stony Brook University,CS,Masters,Accepted,I,2015,3.6,161,170,4,TRUE
10720,University Of Washington Tacoma,CS,Masters,Accepted,I,2015,3.75,147,170,3,TRUE
10724,University Of Texas Austin (UT Austin),CS,Masters,Accepted,A,2015,3.93,160,165,3.5,TRUE
10725,University Of Texas At Austin,CS,Masters,Accepted,A,2015,3.9,170,170,,TRUE
10726,University Of Texas Austin (UT Austin),CS,Masters,Accepted,A,2015,3.59,167,168,5.5,TRUE
10727,University Of Texas - Austin,CS,Masters,Accepted,A,2015,3.75,157,164,4.5,TRUE
10728,University Of Texas Austin,CS,Masters,Accepted,I,2015,3.84,157,169,4,TRUE
10730,NYU,CS,Masters,Rejected,I,2015,3.3,154,170,3,TRUE
10731,Ut Austin,CS,Masters,Accepted,I,2015,3.88,163,168,5,TRUE
10732,UT Austin,CS,Masters,Accepted,A,2015,3.7,163,168,5.5,TRUE
10733,Cornell University,CS,Masters,Accepted,I,2015,3.8,162,168,4.5,TRUE
10736,University Of Arkansas At Fayetteville,CS,PhD,Accepted,I,2015,3.38,148,159,3,TRUE
10737,Towson,CS,PhD,Accepted,I,2015,3.38,148,159,3,TRUE
10738,University Of North Texas,CS,PhD,Accepted,I,2015,3.38,148,159,3,TRUE
10739,University Of Louisiana At Lafayette,CS,PhD,Accepted,I,2015,3.38,148,159,3,TRUE
10740,Michigan Technological University,CS,PhD,Accepted,I,2015,3.38,148,159,3,TRUE
10741,Brown University,CS,PhD,Rejected,I,2015,3.56,147,166,4,TRUE
10742,Yale,CS,PhD,Rejected,I,2015,3.56,147,166,4,TRUE
10743,Duke University,CS,PhD,Rejected,I,2015,3.56,147,166,4,TRUE
10744,University Of Rochester,CS,PhD,Accepted,I,2015,3.56,147,166,4,TRUE
10745,"University Of California, Merced",CS,PhD,Accepted,I,2015,3.56,147,166,4,TRUE
10746,Columbia University,CS,Masters,Accepted,I,2015,3.78,157,170,4.5,TRUE
10747,The University Of Southern California (USC),CS,Masters,Accepted,I,2015,3.6,164,164,4.5,TRUE
10750,"University Of Massachusetts, Amherst (UMass)",CS,Masters,Accepted,I,2015,3.33,159,168,3.5,TRUE
10757,University Of British Columbia (UBC),CS,Masters,Rejected,I,2015,3.68,153,162,4,TRUE
10758,McGill University,CS,PhD,Rejected,I,2015,3.68,153,162,4,TRUE
10759,UMass Amherst,CS,Masters,Accepted,I,2015,3.8,166,170,4.5,TRUE
10761,"University Of Colorado, Boulder",CS,PhD,Accepted,A,2015,3.97,162,164,3.5,TRUE
10765,NYU Poly,CS,Masters,Accepted,A,2015,3.9,152,160,4,TRUE
10766,Columbia University,CS,Masters,Rejected,I,2015,3.5,150,170,3,TRUE
10767,Cornell,CS,Masters,Rejected,I,2015,3.23,159,168,3.5,TRUE
10773,Illinois Institute Of Technology,Other,Masters,Rejected,U,2015,3.2,145,170,3.5,TRUE
10775,University Of Chicago,Other,Masters,Rejected,U,2015,3.2,145,170,3.5,TRUE
10776,Columbia University,Other,Masters,Rejected,U,2015,3.2,145,170,3.5,TRUE
10782,University Colorado Boulder,CS,Masters,Rejected,A,2015,3.8,160,160,4.5,TRUE
10786,Columbia University,CS,Masters,Rejected,I,2015,3.35,160,170,4.5,TRUE
10790,Columbia,CS,Masters,Rejected,I,2015,3.13,160,169,4,TRUE
10792,Georgia Institute Of Technology (Gatech),CS,Masters,Rejected,I,2015,3.77,155,167,4,TRUE
10793,Cornell,CS,Masters,Rejected,I,2015,3.77,155,167,4,TRUE
10794,Arizona State University (ASU),CS,Masters,Accepted,I,2015,3.77,155,167,4,TRUE
10796,North Carolina State University (NCSU),CS,Masters,Accepted,I,2015,3.77,155,167,4,TRUE
10797,Carnegie Mellon University (CMU),CS,Masters,Rejected,I,2015,3.77,155,165,4,TRUE
10798,Carnegie Mellon University (CMU),CS,Masters,Rejected,I,2015,3.77,155,167,4,TRUE
10799,Columbia University,CS,Masters,Rejected,A,2015,3.15,156,158,4,TRUE
10800,University Of Southern California (USC),CS,Masters,Accepted,I,2015,3.77,155,167,4,TRUE
10801,University Of Pennsylvania,CS,Masters,Rejected,I,2015,3.77,155,167,4,TRUE
10805,"University Of Illinois, Chicago (UIC)",CS,Masters,Rejected,I,2015,7.74,150,162,3.5,TRUE
10807,Duke University,CS,Masters,Rejected,I,2015,3.69,160,170,3,TRUE
10811,UMass Amherst,CS,Masters,Accepted,I,2015,3.8,154,170,4.5,TRUE
10813,UIC,CS,Masters,Accepted,I,2015,3.31,154,157,4,TRUE
10816,Columbia,CS,Masters,Accepted,A,2015,3.2,157,160,,TRUE
10817,Brown University,CS,Masters,Accepted,A,2015,3.52,161,153,4,TRUE
10819,University Of Wisconsin Madison,CS,Masters,Accepted,I,2015,3.6,162,160,4,TRUE
10823,New York University - Courant GSAS,CS,Masters,Accepted,I,2015,3.48,157,170,3.5,TRUE
10824,Vanderbilt University,CS,Masters,Accepted,I,2015,3.48,157,170,3.5,TRUE
10826,Stony Brook University,CS,Masters,Rejected,I,2015,3.42,159,159,4,TRUE
10827,Stony Brook SUNY,CS,Masters,Rejected,I,2015,3.7,151,162,4,TRUE
10830,"University Of California, San Diego",CS,Masters,Accepted,I,2015,3.86,150,170,3.5,TRUE
10832,Duke University,CS,Masters,Rejected,I,2015,3.62,150,170,4,TRUE
10835,University Of Massachusetts Amherst,CS,Masters,Rejected,I,2015,3.97,150,168,4.5,TRUE
10838,Oregon State,CS,PhD,Rejected,A,2015,4,155,169,3.5,TRUE
10840,Stony Brook SUNY,CS,Masters,Rejected,I,2015,3.5,149,162,3,TRUE
10844,Georgia Tech,CS,PhD,Rejected,A,2015,3.9,165,163,,TRUE
10847,"University Of California, Irvine",CS,Masters,Accepted,I,2015,3.6,156,164,4,TRUE
10850,University Of Texas Arlington,CS,PhD,Accepted,I,2015,3.7,146,162,2.5,TRUE
10851,Duke University,CS,PhD,Rejected,I,2015,3.26,157,169,3,TRUE
10853,Duke University,CS,PhD,Rejected,I,2015,4,150,159,3.5,TRUE
10861,Duke University,CS,PhD,Rejected,U,2015,4,151,159,4,TRUE
10868,University Of Wisconsin Madison,CS,Masters,Accepted,I,2015,3.56,161,168,3.5,TRUE
10869,University Of Georgia,CS,PhD,Accepted,I,2015,3.79,153,165,3,TRUE
10873,Ohio State University,CS,Masters,Rejected,I,2015,3.8,152,164,3.5,TRUE
10874,University Of Wisconsin-Madison,CS,Masters,Accepted,U,2015,3.98,161,164,3.5,TRUE
